Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
MASERATI Granturismo,4.2,(8 cyl),Auto-6,2WD,Gasoline,CA,L2,8MAXV04.2LEV,small car,6,Drv,14,21,17,19.2874,4,no
MASERATI Quattroporte,4.2,(8 cyl),Auto-6,2WD,Gasoline,FA,B5,8MAXV04.2LEV,large car,6,Drv,13,19,15,17.5964,3,no
MASERATI Quattroporte,4.2,(8 cyl),Auto-6,2WD,Gasoline,CA,L2,8MAXV04.2LEV,large car,6,Drv,13,19,15,17.5964,3,no
MAZDA 3,2,(4 cyl),Auto-S4,2WD,Gasoline,CA,S2,8TKXV02.0NH1,small car,9.5,Drv,23,31,26,33.7686,8,yes
MAZDA 3,2,(4 cyl),Man-5,2WD,Gasoline,CA,S2,8TKXV02.0NH1,small car,9.5,Drv,24,32,27,36.1471,8,yes
MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,S2,8TKXV02.3NH1,small car,9.5,Drv,22,29,24,32.1722,7,yes
MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,S2,8TKXV02.3NH1,small car,9.5,Drv,22,29,25,32.9532,7,yes
MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8TKXV02.3NF1,midsize car,7,Drv,18,26,20,26.6458,6,yes
MAZDA 3,2,(4 cyl),Auto-S4,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,23,31,26,33.7686,8,yes
MAZDA 3,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,24,32,27,36.1471,8,yes
MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV02.35NN,midsize car,6,Drv,18,26,20,26.6458,6,no
MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,22,29,24,32.1722,7,yes
MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35NM,small car,6,Drv,22,29,25,32.9532,7,yes
MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35DA,minivan,6,Drv,21,27,23,30.6332,7,yes
MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35DA,minivan,6,Drv,22,28,24,31.6194,7,yes
MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,8TKXV02.35DA,minivan,6,Drv,21,27,23,30.6332,7,yes
MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TKXV02.35DA,minivan,6,Drv,22,28,24,31.6194,7,yes
MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,S2,8TKXV02.3NH2,midsize car,9.5,Drv,21,28,24,30.8872,7,yes
MAZDA 6,3,(6 cyl),Man-5,2WD,Gasoline,CA,U2,8TKXV03.05FA,midsize car,7,Drv,17,25,20,25.8711,6,yes
MAZDA 6,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXV03.05FA,midsize car,7,Drv,18,25,20,26.4515,6,yes
MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TKXV02.35DB,midsize car,6,Drv,21,28,24,30.8872,7,yes
MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.35DB,midsize car,6,Drv,21,29,24,30.9074,7,yes
MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,8TKXV02.35DB,midsize car,6,Drv,21,28,24,30.8872,7,yes
MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TKXV02.35DB,midsize car,6,Drv,21,29,24,30.9074,7,yes
MAZDA 6,3,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV03.05FA,midsize car,6,Drv,17,25,20,25.8711,6,no
MAZDA 6,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV03.05FA,midsize car,6,Drv,18,25,20,26.4515,6,no
MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,8FMXT02.31BA,pickup,7,Drv,19,24,21,26.8004,6,yes
MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8FMXT02.31BA,pickup,7,Drv,21,26,23,30.3187,7,yes
MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT02.31EL,pickup,6,Drv,19,24,21,26.8004,6,no
MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT02.31EL,pickup,6,Drv,21,26,23,30.3187,7,yes
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8FMXT03.02BB,pickup,7,Drv,15,20,17,21.5304,4,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT03.01EM,pickup,6,Drv,15,20,17,21.5304,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT03.01EM,pickup,6,Drv,16,21,18,23.4429,5,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT03.02EH,pickup,6,Drv,15,20,17,21.5304,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT03.02EH,pickup,6,Drv,16,21,18,23.4429,5,no
MAZDA B4000,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,15,20,17,21.8343,4,no
MAZDA B4000,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,14,17,15,19.318,3,no
MAZDA B4000,4,(6 cyl),Man-5,4WD,Gasoline,FA,B5,8FMXT04.02EG,pickup,6,Drv,15,19,16,21.2167,4,no
MAZDA B4000,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,15,20,17,21.8343,4,no
MAZDA B4000,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,14,17,15,19.318,3,no
MAZDA B4000,4,(6 cyl),Man-5,4WD,Gasoline,CA,L2,8FMXT04.02EG,pickup,6,Drv,15,19,16,21.2167,4,no
MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXT02.35DA,SUV,6,Drv,17,23,19,24.892,5,no
MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TKXT02.35DA,SUV,6,Drv,16,22,18,23.9919,5,no
MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,CA,L2,8TKXT02.35DA,SUV,6,Drv,17,23,19,24.892,5,no
MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,CA,L2,8TKXT02.35DA,SUV,6,Drv,16,22,18,23.9919,5,no
MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXT03.75FA,SUV,7,Drv,16,22,18,23.5385,5,no
MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TKXT03.75FA,SUV,7,Drv,15,21,17,22.1503,4,no
MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXT03.75FA,SUV,6,Drv,16,22,18,23.5385,5,no
MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TKXT03.75FA,SUV,6,Drv,15,21,17,22.1503,4,no
MAZDA MX-5,2,(4 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,20,27,23,29.5255,7,yes
MAZDA MX-5,2,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,21,28,24,31.2067,7,yes
MAZDA MX-5,2,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TKXV02.05FA,small car,7,Drv,22,27,24,31.3331,7,yes
MAZDA MX-5,2,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,20,27,23,29.5255,7,yes
MAZDA MX-5,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,21,28,24,31.2067,7,yes
MAZDA MX-5,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TKXV02.05FA,small car,6,Drv,22,27,24,31.3331,7,yes
MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,FA,B5,8TKXV01.35DA,small car,6,Drv,16,22,18,23.8883,5,no
MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TKXV01.35DA,small car,6,Drv,16,23,19,24.2008,5,no
MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,CA,L2,8TKXV01.35DA,small car,6,Drv,16,22,18,23.8883,5,no
MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,CA,L2,8TKXV01.35DA,small car,6,Drv,16,23,19,24.2008,5,no
MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8FMXT02.31EF,SUV,7,Drv,22,28,24,31.913,7,yes
MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT02.31EF,SUV,6,Drv,22,28,24,31.913,7,yes
MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
MAZDA Tribute,3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
MAZDA Tribute,3,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
MAZDA Tribute,3,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
MAZDA Tribute,3,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8FMXT02.32ZE,SUV,9.5,Drv,34,30,32,43.7088,9,yes
MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,CA,S2,8FMXT02.32ZE,SUV,9.5,Drv,29,27,28,38.219,8,yes
MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8FMXT02.32ZE,SUV,8,Drv,34,30,32,43.7088,9,yes
MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,FA,B3,8FMXT02.32ZE,SUV,8,Drv,29,27,28,38.219,8,yes
MERCEDES-BENZ C300,3,(6 cyl),Man-6,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,18,26,21,26.8575,6,yes
MERCEDES-BENZ C300,3,(6 cyl),Auto-L7,2WD,ethanol/gas,FA,B5,8MBXV03.0U2A,small car,6/6,Drv,13/18,19/25,15/21,19.7699,7/6,no
MERCEDES-BENZ C300,3,(6 cyl),Auto-L7,2WD,ethanol/gas,CA,L2,8MBXV03.0U2A,small car,6/4,Drv,13/18,19/25,15/21,19.7699,7/6,no
MERCEDES-BENZ C350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,25.8353,6,yes
MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB05.5U2A,small car,7,Drv,14,21,17,21.5854,4,no
MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB05.5U2A,small car,6,Drv,14,21,17,21.5854,4,no
MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.6649,1,no
MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.6649,1,no
MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,11,18,14,17.39,2,no
MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,11,18,14,17.39,2,no
MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.8416,1,no
MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,17,13,16.8416,1,no
MERCEDES-BENZ CLK350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,26.9756,6,yes
MERCEDES-BENZ CLK350 Cabriolet,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,25.8697,6,yes
MERCEDES-BENZ CLK550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,15,22,17,22.1871,4,no
MERCEDES-BENZ CLK550 Cabriolet,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,15,21,17,21.8924,4,no
MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,19,14,18.1105,2,no
MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,19,14,18.1105,2,no
MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,18,14,17.6711,2,no
MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,18,14,17.6711,2,no
MERCEDES-BENZ CLS550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,small car,7,Drv,14,21,16,21.1376,4,no
MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,small car,6,Drv,12,18,14,18.2107,2,no
MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,small car,6,Drv,12,18,14,18.2107,2,no
MERCEDES-BENZ E320 Bluetec,3,(6 cyl),Auto-L7,2WD,diesel,FA,B8,8MBXV03.0BN8,midsize car,3,Drv,23,32,26,34.6809,7,no
MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,S2,8MBXV03.5S2A,midsize car,9.5,Drv,17,24,19,24.8679,5,no
MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,midsize car,7,Drv,17,24,19,24.8679,5,no
MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,B4,8MBXV03.5S2A,midsize car,7,Drv,17,24,19,24.8679,5,no
MERCEDES-BENZ E550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV05.5BN4,midsize car,7,Drv,15,22,17,22.5424,4,no
MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,midsize car,7,Drv,13,19,16,19.9254,4,no
MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,midsize car,6,Drv,13,19,16,19.9254,4,no
MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,midsize car,6,Drv,12,19,15,18.6241,3,no
MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,midsize car,6,Drv,12,19,15,18.6241,3,no
MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,station wagon,6,Drv,12,18,14,18.2927,2,no
MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,station wagon,6,Drv,12,18,14,18.2927,2,no
MERCEDES-BENZ G500,5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXT05.5L2A,SUV,6,Drv,12,15,13,16.4789,1,no
MERCEDES-BENZ G500,5,(8 cyl),Auto-L7,4WD,Gasoline,CA,L2,8MBXT05.5L2A,SUV,6,Drv,12,15,13,16.4789,1,no
MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8MBXT05.5L2A,SUV,6,Drv,11,13,12,15.1536,0,no
MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,8MBXT05.5L2A,SUV,6,Drv,11,13,12,15.1536,0,no
MERCEDES-BENZ GL320 CDI 4Matic,3,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,20,26.5701,4,no
MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,18,15,19.0099,3,no
MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,18,15,19.0099,3,no
MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,17,14,18.5119,2,no
MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,17,14,18.5119,2,no
MERCEDES-BENZ ML320 CDI 4Matic,3,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,21,26.8962,5,no
MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,20,17,21.4786,4,no
MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB03.5U2A,SUV,6,Drv,15,20,17,21.4786,4,no
MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,SUV,7,Drv,13,18,15,19.2178,3,no
MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,SUV,6,Drv,13,18,15,19.2178,3,no
MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
MERCEDES-BENZ Maybach 57S,6,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
MERCEDES-BENZ Maybach 57S,6,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2945,0,no
MERCEDES-BENZ Maybach 62S,6,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
MERCEDES-BENZ Maybach 62S,6,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,10,16,12,15.2106,0,no
MERCEDES-BENZ R320 CDI 4Matic,3,(6 cyl),Auto-L7,4WD,diesel,FA,B10,8MBXT03.0B10,SUV,1,Drv,18,24,21,26.9374,5,no
MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,20,17,21.507,4,no
MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB03.5U2A,SUV,6,Drv,15,20,17,21.507,4,no
MERCEDES-BENZ R350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB03.5U2A,SUV,7,Drv,15,19,16,21.2717,4,no
MERCEDES-BENZ R350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB03.5U2A,SUV,6,Drv,15,19,16,21.2717,4,no
MERCEDES-BENZ S550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB05.5U2A,large car,7,Drv,14,21,16,21.1725,4,no
MERCEDES-BENZ S550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB05.5U2A,large car,6,Drv,14,21,16,21.1725,4,no
MERCEDES-BENZ S550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,U2,8MBXB05.5U2A,large car,7,Drv,14,20,16,21.3495,4,no
MERCEDES-BENZ S550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,B5,8MBXB05.5U2A,large car,6,Drv,14,20,16,21.3495,4,no
MERCEDES-BENZ S600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,11,17,13,17.0634,1,no
MERCEDES-BENZ S600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,11,17,13,17.0634,1,no
MERCEDES-BENZ S63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXB06.3L2A,large car,6,Drv,11,17,13,17.0634,1,no
MERCEDES-BENZ S63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXB06.3L2A,large car,6,Drv,11,17,13,17.0634,1,no
MERCEDES-BENZ S65 AMG,6,(12 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,large car,6,Drv,11,17,13,16.6054,1,no
MERCEDES-BENZ S65 AMG,6,(12 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,large car,6,Drv,11,17,13,16.6054,1,no
MERCEDES-BENZ SL55 AMG,5.4,(8 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV05.5L2A,small car,6,Drv,12,17,14,18.0705,2,no
MERCEDES-BENZ SL55 AMG,5.4,(8 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV05.5L2A,small car,6,Drv,12,17,14,18.0705,2,no
MERCEDES-BENZ SL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,U2,8MBXB05.5U2A,small car,7,Drv,14,21,16,20.6392,4,no
MERCEDES-BENZ SL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,B5,8MBXB05.5U2A,small car,6,Drv,14,21,16,20.6392,4,no
MERCEDES-BENZ SL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,18,14,17.3605,2,no
MERCEDES-BENZ SL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,18,14,17.3605,2,no
MERCEDES-BENZ SL65 AMG,6,(12 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV06.0L2A,small car,6,Drv,11,18,14,17.4521,2,no
MERCEDES-BENZ SL65 AMG,6,(12 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV06.0L2A,small car,6,Drv,11,18,14,17.4521,2,no
MERCEDES-BENZ SLK280,3,(6 cyl),Man-6,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,25,20,26.0747,6,yes
MERCEDES-BENZ SLK280,3,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,18,24,20,26.1804,6,yes
MERCEDES-BENZ SLK350,3.5,(6 cyl),Man-6,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,16,23,19,24.481,5,no
MERCEDES-BENZ SLK350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,B4,8MBXV03.5BN4,small car,7,Drv,17,23,19,24.9963,5,no
MERCEDES-BENZ SLK55 AMG,5.4,(8 cyl),Auto-S7,2WD,Gasoline,FA,B5,8MBXV05.5L2A,small car,6,Drv,14,20,16,20.9981,4,no
MERCEDES-BENZ SLK55 AMG,5.4,(8 cyl),Auto-S7,2WD,Gasoline,CA,L2,8MBXV05.5L2A,small car,6,Drv,14,20,16,20.9981,4,no
MERCEDES-BENZ SLR,5.4,(8 cyl),Auto-S5,2WD,Gasoline,FA,B5,8MBXV05.5L2A,small car,6,Drv,12,16,13,16.8499,1,no
MERCEDES-BENZ SLR,5.4,(8 cyl),Auto-S5,2WD,Gasoline,CA,L2,8MBXV05.5L2A,small car,6,Drv,12,16,13,16.8499,1,no
MERCURY Grand Marquis FFV,4.6,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,8FMXV04.6VEF,large car,6/6,Drv,11/15,16/23,13/18,16.9467,6/5,no
MERCURY Mariner,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
MERCURY Mariner,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
MERCURY Mariner,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
MERCURY Mariner,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
