PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
528228275,120,RL,53.0,3922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1402,0,0,1402,0.0,2.0,0,2,2,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,120,16,0,0,0,0,,,,0,2,2007,New,Partial,194201
528228375,120,RL,,3621,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,,,,0,11,2007,WD ,Normal,226500
528228555,20,RL,53.0,3710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,,,,0,8,2007,New,Partial,185485
528231010,20,RL,182.0,14572,Pave,,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,230.0,1530.0,GasA,Ex,Y,SBrkr,1530,0,0,1530,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,630.0,TA,TA,Y,144,36,0,0,0,0,,,,0,11,2007,WD ,Family,259000
528231030,80,RL,65.0,16219,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,779.0,Unf,0.0,56.0,835.0,GasA,Ex,Y,SBrkr,1119,0,0,1119,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2004.0,Fin,2.0,437.0,TA,TA,Y,100,24,0,0,0,0,,,,0,4,2007,WD ,Normal,188500
528235000,80,RL,87.0,11084,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,192.0,Unf,0.0,192.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,6,2007,WD ,Family,175000
528235160,60,RL,59.0,11796,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1112,0,1959,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,,,,0,7,2007,WD ,Normal,215000
528235170,20,RL,59.0,10936,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,,,,0,4,2007,New,Partial,206580
528240020,60,RL,62.0,8244,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,440.0,TA,TA,Y,100,48,0,0,0,0,,,,0,5,2007,WD ,Normal,183500
528250010,80,RL,,11950,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,10,2007,WD ,Normal,165500
528250070,60,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,0,,,,0,7,2007,WD ,Normal,211000
528275035,60,RL,,8063,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,924.0,924.0,GasA,Ex,Y,SBrkr,948,742,0,1690,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,463.0,TA,TA,Y,100,48,0,0,0,0,,,,0,11,2007,WD ,Abnorml,181000
528275110,60,RL,,8740,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,,,,0,7,2007,WD ,Normal,219500
528280110,60,RL,62.0,7917,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,953.0,953.0,GasA,Ex,Y,SBrkr,953,694,0,1647,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,0,40,0,0,0,0,,,,0,8,2007,WD ,Normal,175000
528280150,80,RL,76.0,9967,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,12,2007,WD ,Normal,170000
528290060,60,RL,,7750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,660,660,0,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,48,0,0,0,0,,,,0,8,2007,WD ,Normal,162000
528290170,60,RL,58.0,9487,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,GasA,Ex,Y,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,0,,,,0,6,2007,WD ,Normal,187000
528294010,60,RL,59.0,9649,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,961,683,0,1644,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,460,42,0,0,0,0,,,,0,5,2007,WD ,Normal,185000
528320050,60,RL,160.0,15623,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096.0,Unf,0.0,300.0,2396.0,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1.0,0.0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3.0,813.0,TA,TA,Y,171,78,0,0,0,555,Ex,MnPrv,,0,7,2007,WD ,Abnorml,745000
528322020,60,RL,100.0,12191,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,2551,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,0,,,,0,6,2007,WD ,Normal,384500
528326060,60,RL,,11000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,Ex,Y,SBrkr,997,1288,0,2285,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,648.0,TA,TA,Y,0,56,0,0,0,0,,,,0,6,2007,WD ,Normal,248000
528327060,20,RL,,11400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,0.0,1351.0,2633.0,GasA,Ex,Y,SBrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,314,140,0,0,0,0,,,,0,3,2007,WD ,Normal,466500
528340030,60,RL,89.0,10557,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,,,,0,7,2007,WD ,Normal,410000
528344020,60,RL,74.0,11002,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,Unf,0.0,341.0,1389.0,GasA,Ex,Y,SBrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,758.0,TA,TA,Y,286,60,0,0,0,0,,,,0,1,2007,WD ,Normal,322500
528348030,60,RL,83.0,10790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1998.0,Fin,3.0,600.0,TA,TA,Y,120,38,0,0,0,0,,,,0,5,2007,WD ,Normal,252000
528351010,60,RL,104.0,21535,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455.0,Unf,0.0,989.0,2444.0,GasA,Ex,Y,SBrkr,2444,1872,0,4316,0.0,1.0,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,1994.0,Fin,3.0,832.0,TA,TA,Y,382,50,0,0,0,0,,,,0,1,2007,WD ,Normal,755000
528354060,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255.0,1117.0,GasA,Ex,Y,SBrkr,1127,886,0,2013,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2.0,455.0,TA,TA,Y,180,130,0,0,0,0,,,,0,6,2007,WD ,Normal,269790
528354110,60,RL,95.0,11787,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,719.0,Unf,0.0,660.0,1379.0,GasA,Ex,Y,SBrkr,1383,1015,0,2398,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,3.0,834.0,TA,TA,Y,239,60,0,0,0,0,,,,0,8,2007,WD ,Normal,315750
528358040,60,RL,82.0,9950,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,638.0,1203.0,GasA,Ex,Y,SBrkr,1214,1306,0,2520,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,721.0,TA,TA,Y,224,114,0,0,0,0,,,,0,6,2007,WD ,Abnorml,290000
528364110,60,RL,65.0,12257,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,1328,1203,0,2531,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,752.0,TA,TA,Y,222,98,0,0,0,0,,,,0,11,2007,WD ,Normal,290000
528366050,20,RL,,12692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,Ex,Y,SBrkr,3228,0,0,3228,1.0,0.0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2.0,546.0,TA,TA,Y,264,75,291,0,0,0,,,,0,5,2007,WD ,Normal,430000
528366070,60,RL,88.0,11762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,1105.0,GasA,Ex,Y,SBrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,517.0,TA,TA,Y,0,65,0,0,144,0,,,,0,9,2007,WD ,Normal,263000
528376010,60,RL,82.0,9044,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,1335,1203,0,2538,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,0,0,,,,0,5,2007,WD ,Normal,330000
528427040,20,RL,75.0,9910,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,1369.0,GasA,Ex,Y,SBrkr,1369,0,0,1369,0.0,0.0,2,0,3,1,Gd,5,Typ,0,,Attchd,2007.0,Unf,2.0,605.0,TA,TA,Y,0,203,0,0,0,0,,,,0,9,2007,New,Partial,213133
528427100,20,RL,91.0,11830,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,Gd,TA,PConc,Gd,TA,No,GLQ,1220.0,Unf,0.0,322.0,1542.0,GasA,Ex,Y,SBrkr,1542,0,0,1542,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Unf,3.0,852.0,TA,TA,Y,168,110,0,0,0,0,,,,0,7,2007,New,Partial,260261
528429090,20,RL,84.0,11670,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1905.0,1905.0,GasA,Ex,Y,SBrkr,1905,0,0,1905,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,788.0,TA,TA,Y,0,191,0,0,0,0,,,,0,3,2007,WD ,Normal,320000
528429110,20,RL,49.0,15256,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464,0,0,1464,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Unf,3.0,754.0,TA,TA,Y,168,160,0,0,0,0,,,,0,8,2007,WD ,Normal,282922
528431030,20,RL,76.0,10612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,168,46,0,0,0,0,,,,0,1,2007,WD ,Family,215000
528431040,20,RL,98.0,12291,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1572.0,Unf,0.0,394.0,1966.0,GasA,Ex,Y,SBrkr,1966,0,0,1966,1.0,0.0,2,0,1,1,Ex,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1092.0,TA,TA,Y,76,52,0,0,0,0,,,,0,10,2007,New,Partial,419005
528431050,20,RL,116.0,13501,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636,0,0,1636,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,865.0,TA,TA,Y,0,60,0,0,0,0,,,,0,6,2007,WD ,Normal,255000
528431110,20,RL,75.0,9986,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1795.0,1795.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,895.0,TA,TA,Y,0,49,0,0,0,0,,,,0,2,2007,New,Partial,147000
528435010,20,RL,85.0,9965,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528,0,0,1528,0.0,0.0,3,2,3,1,Gd,6,Typ,1,TA,Attchd,2007.0,Unf,2.0,480.0,TA,TA,Y,0,228,0,0,0,0,,,,0,9,2007,New,Partial,235876
528435040,20,RL,79.0,9416,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205.0,Ex,TA,PConc,Ex,TA,No,GLQ,1126.0,Unf,0.0,600.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0,1726,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,786.0,TA,TA,Y,171,138,0,0,266,0,,,,0,9,2007,New,Partial,311872
528435060,20,RL,83.0,9849,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,3.0,954.0,TA,TA,Y,0,56,0,0,0,0,,,,0,6,2007,New,Partial,248328
528435070,20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,,,,0,12,2007,WD ,Normal,227000
528439040,20,RL,74.0,8847,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,1538,0,0,1538,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,,,,0,12,2007,WD ,Normal,260000
528439050,20,RL,76.0,9158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,Ex,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168,130,0,0,0,0,,,,0,6,2007,New,Partial,225000
528439080,20,RL,70.0,8251,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,0,0,,,,0,4,2007,WD ,Normal,249000
