"id","nationality","sex","height","weight","sport","gold","silver","bronze"
"975072988","ITA","male","1.78","97","shooting","0","1","0"
"861351035","GER","male","1.85","83","aquatics","0","0","0"
"379037954","ITA","male","1.77","116","athletics","0","0","0"
"225215794","ITA","male","1.89","89","aquatics","0","0","0"
"778682814","ITA","male","1.88","70","athletics","0","0","0"
"491996482","ITA","male","1.8","85","shooting","0","0","0"
"473758676","ITA","male","1.9","97","aquatics","0","0","1"
"995047482","ARG","male","2.09","105","basketball","0","0","0"
"842606539","POR","male","1.8","75","table tennis","0","0","0"
"634165369","BRA","male","1.89","85","aquatics","0","0","0"
"408897211","MEX","male","1.8","68","table tennis","0","0","0"
"23863163","BRA","male","1.73","69","hockey","0","0","0"
"372806643","ESP","male","1.82","86","rugby sevens","0","0","0"
"481791889","MEX","male","1.79","74","canoe","0","0","0"
"414759597","NZL","male","1.82","81","hockey","0","0","0"
"728513422","BRA","male","1.83","90","archery","0","0","0"
"84514689","NZL","male","1.9","76","tennis","0","0","0"
"22207553","TTO","male","1.77","","athletics","0","0","0"
"820182386","GBR","male","1.75","80","badminton","0","0","1"
"456233177","AUS","male","1.83","89","golf","0","0","0"
"282297654","GER","male","1.82","85","canoe","2","0","0"
"673529044","GBR","male","1.83","78","fencing","0","0","0"
"14800860","SWE","male","1.89","90","judo","0","0","0"
"164432341","SWE","male","1.76","68","shooting","0","1","0"
"799844777","BRA","male","2.07","104","basketball","0","0","0"
"855460068","ESP","male","1.84","82","canoe","1","0","0"
"372436745","GBR","male","1.77","88","rugby sevens","0","1","0"
"501561453","ETH","female","1.56","45","athletics","0","0","1"
"655236481","GER","female","1.61","54","judo","0","0","0"
"377392612","GER","female","1.74","73","rowing","0","0","0"
"182348270","CZE","male","1.86","74","canoe","0","0","0"
"134225037","LAT","male","1.9","85","athletics","0","0","0"
"195571720","PHI","female","1.57","54","athletics","0","0","0"
"188511447","NED","female","1.8","68","volleyball","0","0","0"
"919199035","GBR","female","1.74","68","athletics","0","0","0"
"978084317","NGR","female","1.71","63","athletics","0","0","0"
"780545996","KEN","female","","66","athletics","0","0","1"
"644993560","MEX","female","1.5","44","athletics","0","0","0"
"592591211","RUS","female","1.7","50","gymnastics","1","0","0"
"822811465","KAZ","female","1.65","50","athletics","0","0","0"
"330489011","KAZ","female","1.5","48","weightlifting","0","0","0"
"936647883","FRA","female","1.72","61","aquatics","0","0","0"
"587959959","FRA","female","1.73","58","aquatics","0","0","0"
"687712206","USA","female","1.78","60","modern pentathlon","0","0","0"
"16156775","ITA","female","1.6","45","athletics","0","0","0"
"354533","ITA","female","1.8","65","aquatics","0","0","0"
"618086900","HUN","female","1.78","58","triathlon","0","0","0"
"999465722","NED","female","1.72","63","hockey","0","1","0"
"713835897","SSD","female","1.6","55","athletics","0","0","0"
"707146783","BLR","female","1.81","67","canoe","0","0","1"
"188153732","NED","female","1.72","78","judo","0","0","0"
"297444162","NOR","female","1.78","","handball","0","0","1"
"207842990","RSA","female","1.71","60","triathlon","0","0","0"
"192881723","ECU","female","1.61","57","weightlifting","0","0","0"
"220995361","CPV","female","1.69","49","taekwondo","0","0","0"
"289043459","POL","female","1.74","77","athletics","0","0","0"
"60248392","ARG","female","1.71","58","hockey","0","0","0"
"437720766","ARG","female","1.8","68","fencing","0","0","0"
"581742825","GRE","female","1.75","64","athletics","0","0","0"
"671806829","ESP","female","1.7","70","judo","0","0","0"
"225216980","CAN","female","1.65","53","athletics","0","0","0"
"849987723","RUS","female","1.84","95","aquatics","0","0","1"
"173396847","ARG","female","1.7","68","sailing","0","0","0"
"227880733","BRA","female","1.6","54","aquatics","0","0","0"
"129176268","COL","female","1.54","54","rugby sevens","0","0","0"
"548878175","ARG","female","1.58","48","hockey","0","0","0"
"641169323","ESP","female","1.67","63","rugby sevens","0","0","0"
"680445450","BRA","female","1.67","55","aquatics","0","0","0"
"971274141","SVK","female","1.66","56","athletics","0","0","0"
"95646367","RUS","female","1.76","62","table tennis","0","0","0"
"639719665","BRA","female","1.67","56","aquatics","0","0","0"
"42602097","ECU","female","1.62","54","athletics","0","0","0"
"166969862","ITA","female","1.59","55","aquatics","0","0","0"
"71121254","ITA","female","1.64","55","athletics","0","0","0"
"274533767","HUN","female","1.75","67","sailing","0","0","0"
"242817329","PAN","female","1.63","130","aquatics","0","0","0"
"395263582","CHI","female","1.61","75","weightlifting","0","0","0"
"821892550","ARG","female","1.6","53","cycling","0","0","0"
"781399998","SVK","female","1.61","50","athletics","0","0","0"
"526855097","ARG","female","1.58","58","hockey","0","0","0"
"950854584","MEX","female","1.62","47","athletics","0","1","0"
"453427265","MEX","female","1.65","48","athletics","0","0","0"
"141566641","VEN","female","1.72","69","wrestling","0","0","0"
"722414167","BLR","female","1.74","51","gymnastics","0","0","0"
"686608090","GER","female","1.58","52","aquatics","0","0","0"
"813578958","POR","female","1.65","55","athletics","0","0","0"
"323047298","ESP","female","1.7","62","hockey","0","0","0"
"937896884","ESP","female","1.64","56","hockey","0","0","0"
"766954463","USA","female","1.66","49","athletics","0","0","0"
"82454552","NOR","female","","","sailing","0","0","0"
"949792080","ARG","female","1.71","68","hockey","0","0","0"
"359873953","INA","female","1.65","56","athletics","0","0","0"
"397999900","ARG","female","1.62","50","hockey","0","0","0"
"80802864","RUS","female","1.61","48","gymnastics","0","2","0"
"649684578","ARG","female","1.67","49","athletics","0","0","0"
"546111531","PUR","female","1.67","69","judo","0","0","0"
"917128574","BRA","female","1.58","70","judo","0","0","0"
"902674669","GRE","female","1.63","57","wrestling","0","0","0"
"887573602","ESP","female","1.72","76","rugby sevens","0","0","0"
"206006000","EST","female","1.69","65","aquatics","0","0","0"
"520469214","ESP","female","1.69","73","hockey","0","0","0"
"865389407","GER","female","1.75","79","wrestling","0","0","0"
"861477967","POL","female","1.74","69","rowing","0","0","1"
"960192083","BRA","female","1.75","110","judo","0","0","0"
"336010126","ARG","female","1.69","63","sailing","0","0","0"
"975534750","RUS","female","1.76","53","gymnastics","1","0","0"
"5915355","SUI","female","1.73","65","aquatics","0","0","0"
"655249498","UKR","female","1.78","65","badminton","0","0","0"
"164601802","RUS","female","1.74","64","golf","0","0","0"
"609643734","NED","female","1.64","58","hockey","0","1","0"
"330387161","ESP","female","1.68","64","aquatics","0","0","0"
"9029196","POL","female","1.74","68","rowing","0","0","0"
"375141341","ESP","female","1.67","61","athletics","0","0","0"
"626430359","ESP","female","1.74","63","aquatics","0","0","0"
"215800330","MEX","female","1.73","70","taekwondo","0","1","0"
"271492907","ITA","female","1.72","52","athletics","0","0","0"
"414150168","AUS","female","1.74","70","volleyball","0","0","0"
"177261311","AUS","female","1.68","66","hockey","0","0","0"
"990925025","COL","female","1.68","65","golf","0","0","0"
"406892958","LBR","female","","","athletics","0","0","0"
"408046749","GUI","female","1.65","65","aquatics","0","0","0"
"477864609","NIG","female","1.69","64","athletics","0","0","0"
"342716060","ROU","male","1.63","64","gymnastics","0","0","0"
"84245800","SVK","male","1.8","87","shooting","0","0","0"
"6690107","ROU","male","1.91","85","athletics","0","0","0"
"699157085","KAZ","female","1.7","63","judo","0","0","0"
"336224210","MDA","female","1.6","62","wrestling","0","0","0"
"219248034","MHL","female","1.58","52","athletics","0","0","0"
"114574006","BRA","female","1.7","67","aquatics","0","0","0"
"939892477","COL","female","1.69","61","tennis","0","0","0"
"123852277","URU","female","1.73","69","sailing","0","0","0"
"441871483","COL","female","1.58","50","cycling","1","0","0"
"267541302","BRA","female","","","rugby sevens","0","0","0"
"583952076","LIB","female","1.55","52","table tennis","0","0","0"
"354121976","BRA","female","1.73","63","judo","0","0","0"
"472526288","ITA","female","1.73","56","aquatics","0","0","0"
"385694443","HUN","female","1.61","65","wrestling","0","0","0"
"813833760","AUS","female","1.96","86","basketball","0","0","0"
"321680601","NOR","female","","","golf","0","0","0"
"913351794","NED","female","1.69","59","cycling","0","0","0"
"610975661","ARG","male","1.85","98","handball","0","0","0"
"393287429","ARG","male","1.69","56","athletics","0","0","0"
"285433516","CUB","female","1.63","63","judo","0","0","0"
"76777877","FRA","female","1.71","58","athletics","0","0","0"
"849507397","CRC","female","1.63","58","aquatics","0","0","0"
"192037640","FRA","female","1.72","65","football","0","0","0"
"974746450","FRA","female","1.81","72","rowing","0","0","0"
"494678680","GER","female","1.7","67","hockey","0","0","1"
"372606340","FRA","female","1.65","52","handball","0","1","0"
"34447682","FRA","female","1.71","68","sailing","0","0","0"
"953237807","FRA","female","1.81","71","aquatics","0","0","0"
"230737913","JPN","female","1.59","58","rugby sevens","0","0","0"
"351230490","GER","female","1.75","69","rowing","0","0","0"
"851180853","CAN","female","1.66","69","weightlifting","0","0","0"
"223948924","CAN","female","1.7","64","football","0","0","0"
"554344364","FRA","female","1.85","74","fencing","0","0","0"
"322081073","CIV","female","1.59","50","athletics","0","0","0"
"2419718","GER","female","1.82","68","athletics","0","0","0"
"68066682","GER","female","1.7","59","rowing","0","0","0"
"877716234","SEN","female","1.9","80","basketball","0","0","0"
"307272735","FRA","female","1.71","63","canoe","0","0","0"
"669462744","USA","female","1.73","72","fencing","0","0","1"
"462879813","FRA","female","1.9","84","basketball","0","0","0"
"132988064","USA","female","1.61","50","athletics","0","0","0"
"778284527","DOM","female","1.61","52","athletics","0","0","0"
"273450205","RUS","female","1.66","55","triathlon","0","0","0"
"258800663","RUS","female","1.64","50","aquatics","1","0","0"
"639025149","MNE","female","1.81","77","handball","0","0","0"
"892226840","CRO","female","1.75","72","shooting","0","0","0"
"604000736","CRO","female","1.69","51","athletics","0","0","0"
"948844936","NED","female","1.74","61","athletics","0","0","0"
"259349407","POL","female","1.64","55","athletics","0","0","0"
"333749017","BRA","male","1.74","58","athletics","0","0","0"
"970045887","BRA","female","1.58","46","athletics","0","0","0"
"500168497","CRO","male","1.98","89","tennis","0","0","0"
"461854211","CRO","male","1.86","80","tennis","0","0","0"
"161253255","RUS","female","1.71","62","equestrian","0","0","0"
"521412968","ESP","female","1.64","55","sailing","0","0","0"
"430360045","BLR","female","1.73","58","athletics","0","0","0"
"276990393","ESP","female","1.73","68","rugby sevens","0","0","0"
"190849137","BRA","female","1.62","51","archery","0","0","0"
"38754507","BRA","female","1.69","63","aquatics","0","0","0"
"653594093","AZE","female","1.7","51","gymnastics","0","0","0"
"823803768","UZB","female","1.65","50","athletics","0","0","0"
"864041951","MDA","female","1.86","82","athletics","0","0","0"
"787075445","MNE","female","1.75","70","handball","0","0","0"
"95985131","RUS","female","1.65","66","handball","1","0","0"
"175326336","PLW","female","1.53","69","canoe","0","0","0"
"488705922","BRA","female","1.8","77","aquatics","0","0","0"
"887926099","CUB","female","1.55","62","weightlifting","0","0","0"
"744691889","FRA","female","1.6","50","gymnastics","0","0","0"
"178736852","FRA","female","1.6","52","gymnastics","0","0","0"
"617653407","FRA","female","1.77","61","basketball","0","0","0"
"513001410","FRA","female","1.64","53","gymnastics","0","0","0"
"19543044","GUA","male","1.68","64","athletics","0","0","0"
"368806729","ESP","male","1.8","80","hockey","0","0","0"
"266700854","SUI","male","1.87","76","rowing","1","0","0"
"224028378","CRO","male","2.03","100","basketball","0","0","0"
"430914854","BRA","male","1.71","60","athletics","0","0","0"
"601460358","AUT","male","1.77","75","canoe","0","0","0"
"384009312","CUB","male","1.8","92","volleyball","0","0","0"
"242810977","ESP","male","1.78","63","triathlon","0","0","0"
"605135800","ITA","male","1.9","85","rowing","0","0","0"
"506325009","CRO","male","1.85","82","aquatics","0","0","0"
"31095617","USA","female","1.78","61","sailing","0","0","0"
"653316415","CYP","male","1.67","60","gymnastics","0","0","0"
"63803519","LAT","male","1.86","90","cycling","0","0","0"
"476920635","TTO","female","1.53","47","gymnastics","0","0","0"
"935870296","SUI","female","1.7","58","athletics","0","0","0"
"257657428","ARG","female","1.74","85","handball","0","0","0"
"792010625","MEX","female","1.55","46","athletics","0","0","0"
"296517803","CAN","female","1.57","57","athletics","0","0","0"
"625766463","NED","female","1.77","68","sailing","1","0","0"
"780954637","NOR","female","1.82","","handball","0","0","1"
"668487554","ECU","female","1.55","47","athletics","0","0","0"
"650610457","GUA","female","1.58","41","athletics","0","0","0"
"628714452","ROU","male","1.73","64","athletics","0","0","0"
"472041377","ROU","male","1.97","94","rowing","0","0","0"
"585219962","LTU","male","1.98","92","basketball","0","0","0"
"288653875","ROU","male","1.7","55","athletics","0","0","0"
"231726077","ROU","male","1.94","85","aquatics","0","0","0"
"161847988","LTU","male","1.79","70","athletics","0","0","0"
"278897276","LTU","male","1.85","72","athletics","0","0","0"
"40046360","POL","male","1.99","103","handball","0","0","0"
"744484721","POL","male","1.92","83","volleyball","0","0","0"
"979280840","KAZ","female","1.67","56","shooting","0","0","0"
"249371752","KGZ","female","1.55","50","athletics","0","0","0"
"778874000","USA","female","1.66","55","aquatics","0","0","0"
"478444296","UKR","female","1.66","64","canoe","0","0","0"
"954387962","UKR","female","1.71","61","athletics","0","0","0"
"819994350","UKR","female","1.69","56","athletics","0","0","0"
"951698977","AZE","female","1.57","48","wrestling","0","1","0"
"477823690","KAZ","female","1.78","90","athletics","0","0","0"
"510987328","FRA","female","1.71","68","rugby sevens","0","0","0"
"549331807","ZIM","female","1.58","57","football","0","0","0"
"129571712","GBR","male","1.88","71","rowing","0","0","0"
"251655789","GBR","male","1.83","89","rugby sevens","0","1","0"
"261061286","GBR","male","1.75","70","cycling","0","1","0"
"968767341","GBR","male","1.84","112","athletics","0","0","0"
"718324705","IRL","male","1.87","76","athletics","0","0","0"
