RowNumber,Exited,P_Hat
4405,0,0.114833189
3082,0,0.114813969
3085,0,0.114769458
9494,0,0.114759901
3019,0,0.114757299
2486,0,0.114709929
1814,0,0.114649902
1055,0,0.114626887
8595,0,0.114604807
5798,0,0.114568572
420,0,0.114546235
4686,0,0.114489615
4788,0,0.114457714
34,0,0.114420341
9348,0,0.114414644
493,0,0.114404825
702,0,0.114361014
2643,0,0.114357983
2227,0,0.114269548
469,0,0.114209072
2768,0,0.114207517
6717,0,0.114132853
204,1,0.11409315
6628,1,0.114088386
2318,0,0.114063347
7287,0,0.11405956
4120,0,0.114017203
7764,0,0.113975827
2613,0,0.113935422
7988,0,0.113916127
4949,0,0.113908478
5489,0,0.113881972
6437,0,0.113858854
6415,0,0.113854487
2233,0,0.113844893
7044,0,0.113795981
8680,1,0.11373876
6260,0,0.113725485
8536,1,0.113695006
3534,1,0.113692523
100,0,0.113651267
8417,0,0.11364436
9200,1,0.113624134
3772,0,0.113622733
4508,0,0.113565806
6940,0,0.113539172
5803,0,0.113524148
1169,0,0.11348673
6840,0,0.113485733
1045,0,0.113452317
9644,0,0.113429701
4483,0,0.11337458
9231,0,0.113371894
103,0,0.113364604
9165,0,0.113337246
9520,0,0.113283199
571,0,0.113269952
4846,0,0.11323112
9236,0,0.113148057
6945,0,0.113143611
875,0,0.1130553
6621,0,0.113002547
5381,0,0.112978608
3002,0,0.112972975
2954,0,0.112901415
4372,1,0.112836363
1016,1,0.112828658
5191,0,0.112799774
6221,0,0.112775816
7558,0,0.112770487
1907,0,0.112759453
9985,0,0.112733414
7983,0,0.112716664
6739,0,0.112699035
854,0,0.112698801
8910,0,0.112648364
3123,0,0.112550113
1160,0,0.112530738
3486,1,0.112521891
847,0,0.112481266
91,1,0.112455389
6914,1,0.112445357
4905,0,0.112437844
2359,0,0.112369556
1554,0,0.112354245
7216,0,0.112288654
3051,1,0.112239885
5442,0,0.112140942
9760,0,0.112135866
8340,0,0.112127583
1539,0,0.112084665
1745,0,0.112073899
2406,0,0.112060511
4792,0,0.112054237
6723,0,0.112041377
1332,0,0.111974814
5266,0,0.111895036
6556,0,0.1118806
957,0,0.11183622
8540,0,0.111823286
9855,0,0.111811535
6749,0,0.111746126
6323,0,0.111706769
2424,0,0.111605028
1232,0,0.111597679
9126,1,0.111594397
6951,0,0.111579411
8203,0,0.111528666
2979,0,0.111523606
5217,0,0.111519925
700,0,0.111462935
2145,0,0.111442694
4674,0,0.111416654
6866,0,0.111390931
7744,0,0.11134681
5900,0,0.111332107
8886,0,0.111315468
107,0,0.111268516
5653,0,0.111239488
792,0,0.111226349
3527,0,0.111216699
2680,0,0.111187077
8645,0,0.111141394
7102,0,0.111111916
1659,0,0.111038128
9763,0,0.111035943
6241,0,0.110994284
5154,0,0.110972885
1157,0,0.110959773
7516,0,0.110953242
7125,0,0.110927912
981,0,0.110926048
8488,0,0.110895624
4294,0,0.110862028
2946,1,0.110832963
9328,0,0.110818979
4428,0,0.110780037
6266,0,0.110731584
4791,0,0.110715918
5995,0,0.110693999
5662,0,0.110583426
1696,0,0.110565261
1938,0,0.11055406
4590,0,0.110476256
7122,0,0.110454288
7235,0,0.110373577
581,0,0.110352246
8176,0,0.1103181
2039,1,0.11030033
2047,0,0.110279826
6348,0,0.110260271
4235,0,0.110213476
9177,0,0.110141227
1595,0,0.11010577
9298,0,0.110018048
7571,1,0.109855056
9574,0,0.109805998
8776,0,0.109784382
1999,0,0.109773735
3219,0,0.109753511
8316,0,0.109719203
6927,0,0.109716991
4781,0,0.109691439
4005,0,0.109680471
2284,0,0.109675555
7337,0,0.109674599
2468,0,0.109669935
1689,0,0.109653299
2139,0,0.109638792
9530,0,0.109579735
6851,0,0.109571912
8366,0,0.109506435
4982,1,0.109499158
4160,0,0.109494406
8288,0,0.109494256
1215,1,0.10948605
245,0,0.109442057
3753,0,0.109423516
1760,0,0.109415749
9071,0,0.109397693
6349,0,0.109385721
1310,0,0.109383262
8506,0,0.109334841
823,0,0.109328233
176,0,0.109326675
1885,0,0.109322905
5417,0,0.109307126
6742,0,0.109304371
1251,0,0.109282315
7521,0,0.109255368
5730,0,0.109232832
4352,0,0.109207791
5179,0,0.109202751
3158,0,0.109183067
736,0,0.109167983
2937,0,0.109160382
331,0,0.109144891
7986,0,0.109106005
9865,0,0.109095213
8001,0,0.10905111
1585,0,0.109035494
3966,0,0.108983104
1947,0,0.10891531
2547,1,0.108907404
5846,0,0.108888367
7872,0,0.108865909
9480,0,0.108840594
892,0,0.108818176
2599,0,0.108807965
7955,0,0.108806073
7860,0,0.108788905
7127,0,0.108773139
2689,0,0.10876654
4333,1,0.108764142
8414,0,0.108741343
878,0,0.108738909
369,0,0.108732372
6662,0,0.108714375
1274,1,0.108681392
3119,0,0.108646799
6451,0,0.108646045
3495,0,0.108623454
4170,0,0.108596718
9553,0,0.10858271
1525,0,0.108567977
1319,1,0.108564486
8124,0,0.108545147
7450,0,0.108525491
3859,0,0.108523394
4270,0,0.108498139
2082,0,0.108343757
7067,0,0.108320221
2327,0,0.108306609
753,0,0.108303038
1462,0,0.108301996
6638,0,0.108291963
9606,0,0.10827231
7212,0,0.108265942
2572,0,0.108227699
8865,0,0.108149669
7962,0,0.10810165
9043,0,0.108066266
7891,0,0.108056579
2699,1,0.107989882
3337,0,0.10798576
1925,0,0.107882255
826,0,0.107807276
8729,0,0.107796487
1911,0,0.107765828
2300,0,0.107747966
2612,0,0.107740631
4145,0,0.107695349
7168,0,0.107693767
2940,1,0.107689138
8900,0,0.10768847
8755,0,0.107674699
8016,0,0.107664524
8515,0,0.107621005
5712,0,0.107606962
5611,0,0.107587355
496,0,0.107571855
6199,0,0.107539921
4832,0,0.107526973
9484,0,0.107413257
6885,0,0.107363282
5975,0,0.107319458
4012,0,0.107317697
6658,0,0.107272636
1299,0,0.107259529
4542,0,0.107251028
3545,0,0.107245988
1754,0,0.107197062
6822,1,0.107178939
999,0,0.107174829
1124,1,0.107088739
9569,0,0.107065335
5046,0,0.107064857
9764,0,0.107037848
7757,0,0.107010651
1534,0,0.106984444
1825,0,0.106975047
4693,0,0.106864897
4819,0,0.106829195
9701,0,0.106828033
4358,0,0.106824967
7314,0,0.106790594
4970,0,0.106724155
7392,0,0.106702266
7366,1,0.106673022
9756,0,0.106642112
8626,1,0.106592328
6314,0,0.10654516
3768,0,0.106526702
8318,0,0.106482484
4073,0,0.106462096
8420,0,0.106458619
1775,0,0.106458197
3876,0,0.10640096
5696,0,0.106355585
4899,0,0.106335646
4756,0,0.10617546
6196,0,0.106134473
8432,0,0.106091943
8461,1,0.106052695
4648,0,0.106012004
7121,0,0.105924539
3062,0,0.105880006
2596,0,0.10587971
8854,1,0.105873964
9851,0,0.105780753
665,0,0.105762125
832,0,0.105741771
7981,0,0.10571237
7495,0,0.105664311
5295,0,0.105639294
8132,0,0.105637419
8490,0,0.105623365
919,0,0.105606899
2375,0,0.105590339
1341,1,0.105528849
6101,0,0.105524919
7863,0,0.105516321
4657,0,0.105495573
4666,0,0.105479479
3101,0,0.105459089
7394,0,0.105445695
871,0,0.105407457
6010,0,0.10539194
6285,1,0.105341702
5723,0,0.105310322
5293,0,0.10530679
8845,0,0.105281175
6734,0,0.105233382
6683,0,0.105133694
3393,0,0.105129108
1841,0,0.105080492
3381,0,0.105069908
4186,0,0.105057032
5543,1,0.105006383
5911,0,0.104988186
3124,0,0.10485009
7491,0,0.104838355
9086,0,0.104779518
2035,0,0.104746728
5361,0,0.104736503
5870,0,0.104725732
5518,0,0.104720152
3656,0,0.104584857
7621,0,0.104530672
486,0,0.104516744
612,0,0.104504626
5645,0,0.104499813
6863,0,0.104484303
8721,0,0.104479366
9678,1,0.104428066
9591,0,0.104402002
2181,0,0.104396621
84,0,0.104396437
1651,0,0.10438635
2401,0,0.10432326
7628,0,0.104308186
4135,0,0.104299881
303,0,0.104298053
2254,0,0.104279284
9667,0,0.104272058
5278,0,0.104261568
6160,1,0.10420784
9037,0,0.104191052
3066,0,0.104151988
9249,0,0.104134247
5101,0,0.104118161
8287,0,0.104092796
6333,0,0.104063135
7352,0,0.104041685
2633,0,0.104025803
9805,0,0.104016117
7555,1,0.104001979
6293,0,0.104000673
4519,0,0.103987099
375,0,0.103971199
1978,1,0.103914511
1165,0,0.103903178
2200,0,0.103901396
601,1,0.103850901
9220,0,0.103812409
619,0,0.103727963
4526,0,0.103723328
8075,0,0.103684928
4162,0,0.103649001
2360,0,0.103559323
1983,0,0.103551035
8682,0,0.103537157
8248,0,0.103514404
6743,0,0.10337249
1820,0,0.103369287
9994,0,0.103331764
1949,0,0.103260543
2508,0,0.103255348
140,1,0.103169681
9075,0,0.103166344
1698,0,0.103148856
1559,0,0.103082044
7192,0,0.103062103
974,0,0.103050165
2557,0,0.103012168
9251,0,0.102910915
1346,0,0.102895198
5750,0,0.102890017
5901,0,0.102827871
5123,0,0.102815883
9954,0,0.102795758
6365,0,0.10279211
8844,0,0.102785012
2986,0,0.102711669
7563,0,0.10270375
9492,0,0.102688312
8170,0,0.102496527
4155,0,0.10248306
5006,0,0.102476815
897,0,0.102359744
7875,0,0.102341442
7980,0,0.102241125
9448,1,0.102178799
3907,0,0.102131253
8163,0,0.102114444
8739,0,0.102071856
2024,0,0.102071594
9094,0,0.102067504
904,0,0.102045373
338,0,0.102041365
483,0,0.102020371
2877,0,0.101948661
756,0,0.101884219
6995,0,0.101874299
6467,1,0.101857614
5720,0,0.101849222
4964,0,0.101847554
6491,0,0.101834916
7614,0,0.101819855
4944,0,0.1018036
5358,0,0.101793102
959,0,0.101769935
1008,0,0.101692452
7494,0,0.101689023
7739,0,0.101663736
9529,0,0.101655644
4076,0,0.101649213
2386,0,0.101639101
7917,0,0.101602118
6933,0,0.101587505
4495,0,0.101577884
1453,1,0.101562134
6228,0,0.101556649
7135,0,0.101552038
1095,0,0.101468749
9471,0,0.101407402
3478,0,0.101374561
7293,0,0.101371104
8935,0,0.101350882
9742,0,0.101342925
7382,1,0.101331036
6328,0,0.101298273
7685,0,0.101269865
7226,0,0.101261045
3001,0,0.101206263
2004,0,0.101186118
7109,0,0.101160869
4877,0,0.101139425
1618,0,0.10111601
1403,0,0.101065724
2947,0,0.101055781
8152,0,0.101046461
635,1,0.101046417
6665,0,0.101038086
4384,0,0.101010377
4812,0,0.101008868
1120,0,0.100866563
290,0,0.10083723
9174,1,0.100824695
5276,0,0.100821959
6686,0,0.100779631
6715,0,0.100744121
6883,0,0.100742187
5200,0,0.100689137
4857,0,0.10060019
815,0,0.100559096
8418,0,0.100523233
8774,0,0.100502969
9889,0,0.10048855
4099,0,0.100478442
5849,0,0.100477501
70,0,0.1003767
2835,0,0.100334405
7411,0,0.100327207
2456,1,0.100284537
856,0,0.100279239
7675,0,0.100250983
8591,1,0.100250757
101,0,0.100244628
3592,0,0.100215862
1312,0,0.100173807
8942,0,0.100148777
5734,1,0.100131027
9544,0,0.100026545
8812,0,0.099984404
6698,0,0.09996994
3620,0,0.09996156
1391,0,0.099947547
6671,0,0.09994436
435,0,0.099935104
1020,0,0.099897939
4480,0,0.099846345
5254,0,0.099826193
195,0,0.099814034
8622,0,0.099797471
76,0,0.099794818
2958,1,0.099791546
9938,0,0.09978663
4539,0,0.09974748
8213,1,0.099684729
4098,0,0.099668629
8181,0,0.099642894
47,1,0.099642462
2125,1,0.099618396
5118,0,0.099512108
4553,0,0.099486353
4212,1,0.09947432
2970,0,0.099474085
5018,0,0.099423461
9657,0,0.099393359
5657,0,0.099342087
4794,0,0.099314644
5496,0,0.099297143
8987,0,0.09927155
2279,0,0.09924671
1655,0,0.099241818
5181,0,0.099235597
4437,0,0.099234481
967,0,0.099174938
1272,0,0.099151562
5078,0,0.099136801
6406,0,0.099127777
6679,0,0.099123906
7180,0,0.099090998
4062,0,0.099072903
1579,0,0.099065968
8809,1,0.099057251
513,0,0.099055227
4396,0,0.09904935
8784,1,0.099036021
8706,0,0.099023683
1057,0,0.099019097
4104,0,0.098999538
4302,0,0.098982979
2862,0,0.0989365
14,0,0.09890818
7930,0,0.098896717
6994,0,0.098870292
3887,0,0.098868351
9787,0,0.098845403
992,0,0.098750062
5010,0,0.098746738
7,0,0.098719564
3673,0,0.098713558
9254,0,0.09870479
7385,0,0.098692957
1640,0,0.098686033
5765,0,0.09862115
3650,0,0.098588445
2860,0,0.098587187
9725,0,0.098554005
4659,0,0.098545492
1523,0,0.098520805
8051,0,0.098510258
1574,0,0.098505423
4569,0,0.098484635
3582,0,0.098475045
3217,0,0.098470841
1455,1,0.098465942
4849,0,0.098441188
7830,0,0.098374168
7530,0,0.09837004
4892,0,0.098361579
5271,0,0.098359279
7105,0,0.098341837
74,0,0.098330758
8925,0,0.098300782
5041,0,0.098300041
390,0,0.098274044
6216,0,0.098258521
629,0,0.098192422
504,0,0.098189723
5180,0,0.098165471
9903,0,0.098144441
1002,0,0.098137816
4658,0,0.098136906
9090,0,0.098087948
2906,0,0.098066717
1487,0,0.09797902
6378,1,0.097977755
6355,1,0.097970085
7896,0,0.097968616
9033,0,0.097909248
8838,1,0.097870804
8943,0,0.0978552
1871,0,0.097846005
6782,0,0.097842314
4079,0,0.097774896
6536,0,0.097729698
188,0,0.097728801
1387,0,0.097716286
9905,0,0.097707207
415,0,0.097682805
1027,0,0.097607976
2331,0,0.097602291
1662,0,0.097578761
5003,1,0.097553678
976,0,0.097486312
2369,0,0.097471429
7677,0,0.097430376
9425,0,0.097410782
4758,0,0.097381604
448,0,0.097371736
4025,0,0.097354523
3115,1,0.097353539
6527,0,0.097349554
9791,0,0.097340336
214,0,0.097339501
1543,0,0.097317406
5670,0,0.097312423
4134,0,0.097286723
8357,0,0.097279237
6274,1,0.097277196
3405,0,0.097240834
4273,0,0.097236538
9110,0,0.097233006
2367,0,0.097196859
6968,0,0.097156925
4468,0,0.097152954
3850,0,0.097132736
8143,0,0.097089616
9005,0,0.097049909
8616,0,0.097028849
8552,0,0.097004069
2115,0,0.096999762
2930,0,0.09687052
6013,0,0.096865177
5152,0,0.096847104
778,1,0.096839838
7855,0,0.096834846
8381,0,0.09678585
6587,0,0.096777518
6778,0,0.096720131
9311,0,0.096677326
2602,0,0.096608251
7486,0,0.096594496
8220,0,0.09657219
7198,0,0.096556974
7499,0,0.096556499
8219,0,0.096510616
4707,0,0.096485258
9727,0,0.096458358
4719,0,0.09642298
7088,0,0.096398121
538,0,0.096370939
4809,0,0.096369806
1527,0,0.096284536
5294,0,0.096283075
4017,0,0.096273226
9370,0,0.096266329
2809,0,0.096261951
6906,0,0.09621006
5671,0,0.096207235
6941,0,0.096199277
8928,0,0.096164247
8086,0,0.096142244
2205,0,0.096089214
1769,0,0.096075436
5227,0,0.096042446
3896,0,0.096040518
5563,0,0.096022502
9799,0,0.09601857
2826,0,0.095997625
7383,0,0.09595652
9819,0,0.095953373
373,0,0.095917993
7228,1,0.095866751
4724,0,0.095858352
9614,1,0.095830286
3797,0,0.09577029
1581,0,0.09574575
6830,0,0.095724743
8871,1,0.095719097
7012,0,0.09571417
4477,0,0.095701597
3625,0,0.095671747
1719,0,0.095610234
5206,0,0.095544507
5049,0,0.095442385
9009,1,0.095391628
8008,1,0.095377048
4897,0,0.095375423
3877,0,0.095373466
4689,0,0.095344939
6419,0,0.095341707
5589,0,0.095312947
896,0,0.095280806
5510,0,0.095279947
6529,0,0.095271319
1207,0,0.095248446
8926,0,0.095245071
1224,0,0.095244675
186,0,0.095214276
2290,1,0.095125751
6056,0,0.095118172
1499,0,0.095060166
1418,0,0.095012897
9871,0,0.095003363
8245,0,0.094971705
2066,0,0.094962161
3932,0,0.09493711
3192,0,0.094900073
1763,0,0.094858553
6786,0,0.094789083
6952,1,0.094749535
6579,0,0.094652964
1815,0,0.094589612
8446,0,0.094580213
7557,1,0.094575703
1489,1,0.0945274
3070,1,0.094481792
6109,0,0.094481272
9326,0,0.094478008
8780,0,0.09446164
5365,0,0.09443936
202,0,0.094414579
3094,0,0.094348661
3506,0,0.094345985
524,0,0.094312809
9566,1,0.094305926
1187,0,0.09428618
8310,0,0.094268596
5786,0,0.094264693
4486,0,0.094261295
2175,0,0.094246023
4873,0,0.094198476
2381,0,0.094197883
9740,0,0.094145269
8646,0,0.09413718
3071,0,0.094125445
8914,0,0.094111287
8985,0,0.094088649
1280,0,0.094063128
6041,0,0.094062131
1177,0,0.094045625
3319,0,0.094043485
6694,0,0.093981647
1636,0,0.093973993
873,0,0.093824722
2980,0,0.093802086
7278,0,0.093793311
7519,0,0.093774372
4562,0,0.093729202
3543,0,0.093723435
2458,0,0.093717933
5350,0,0.093708614
3875,0,0.093701598
4316,0,0.09369133
4182,0,0.093666706
8458,0,0.093656067
3254,0,0.09364236
1465,0,0.093584507
3884,0,0.093508785
5346,0,0.093505815
9047,0,0.093477768
359,0,0.093463772
5487,0,0.093423633
1625,0,0.093416615
5679,0,0.093377412
320,0,0.093376993
4013,0,0.093328719
3856,0,0.093328486
9655,0,0.093250385
3702,0,0.093217903
1386,0,0.093196426
6387,1,0.093154375
8592,0,0.093135491
5946,0,0.093104039
4992,0,0.093084625
9822,0,0.093071137
6469,0,0.093033171
5175,0,0.093019056
5467,0,0.093015102
676,0,0.093006255
2945,0,0.093001018
2280,0,0.092958811
5550,0,0.092931322
8283,0,0.092880911
5447,0,0.092835061
5767,0,0.092813745
7296,0,0.092796901
4194,0,0.092785262
2305,0,0.092773597
371,0,0.092766687
5251,0,0.092736973
1359,0,0.092706362
6819,0,0.092705857
2446,0,0.092702831
1480,0,0.092694686
1205,0,0.092642548
1679,0,0.092640527
5438,0,0.092628281
7639,0,0.092625583
8361,0,0.092505145
4146,0,0.09249658
5284,0,0.092428358
5714,0,0.092389771
138,0,0.092370086
2605,0,0.092337623
1036,0,0.092330647
8770,0,0.0922715
7311,1,0.092268232
1734,0,0.092256749
356,0,0.092229011
8082,0,0.09209303
2903,0,0.092067985
374,0,0.092057491
604,1,0.092011814
5121,0,0.091965664
2698,0,0.091951909
5737,0,0.091950879
7731,0,0.091919947
5627,0,0.09191258
2579,0,0.091899961
4650,0,0.0918917
7001,0,0.09188089
6080,0,0.091861507
5857,0,0.091861457
6550,0,0.091842228
3223,0,0.091748225
2306,0,0.091673386
6690,0,0.091660079
2701,0,0.091583628
5500,0,0.091573496
4044,0,0.091560478
1998,0,0.091528536
1666,0,0.09151389
2210,0,0.091509024
9755,0,0.091435424
8940,0,0.091433782
2422,0,0.091432369
7640,0,0.091401869
6001,1,0.09139332
7372,0,0.09134504
8922,0,0.0913012
6045,0,0.091299653
1182,0,0.091289252
9248,0,0.091252085
6902,0,0.091176158
4601,0,0.09116008
1788,1,0.091142078
8168,0,0.091052876
799,0,0.091042546
8265,0,0.091038141
4234,0,0.091034189
5373,0,0.0910328
5210,0,0.091017565
4778,0,0.091017254
3491,1,0.090991479
5869,0,0.090972745
8242,0,0.090968578
443,0,0.090961695
9772,0,0.090944584
5742,0,0.090873137
6633,0,0.090871318
9517,0,0.090811431
3233,0,0.090789205
6436,0,0.090780764
9872,0,0.090719547
5454,0,0.090718859
6604,0,0.090717345
1711,0,0.09070967
1256,0,0.090708583
7466,0,0.090693806
716,0,0.090651916
9893,0,0.090641473
8234,0,0.09055876
461,0,0.090538887
1093,1,0.090528504
4125,1,0.09052636
9913,0,0.09052005
9210,0,0.090456277
488,1,0.090372872
5397,0,0.090371388
4139,0,0.090309829
3012,0,0.090301681
6247,1,0.090259114
3666,0,0.090128967
8986,0,0.090106248
6166,1,0.090084122
3878,1,0.090076586
5587,0,0.090069192
7673,0,0.090019707
4879,0,0.089994402
4087,0,0.089936548
4581,0,0.089920491
8239,0,0.089900011
2950,0,0.089880486
1110,0,0.089857903
2414,0,0.08984216
1371,0,0.089725687
8131,0,0.089634485
7658,0,0.089627808
7687,0,0.089609243
5947,0,0.089583
5621,0,0.089579105
2326,0,0.08954565
3861,0,0.089531102
7845,0,0.08950646
1293,0,0.08949546
7769,0,0.089472113
8210,0,0.089458238
8231,0,0.089383576
939,0,0.089371908
8732,0,0.089298364
4955,0,0.089263877
4424,0,0.089246023
6211,0,0.08924554
3664,1,0.089212519
3733,1,0.089173543
506,0,0.089168774
111,0,0.089163281
5554,0,0.089138538
6399,0,0.089099648
233,0,0.089086153
7190,0,0.089072
2582,0,0.089039836
2849,0,0.08900496
4931,0,0.088999541
5632,0,0.0889707
8056,0,0.088902503
5556,0,0.088849346
6996,0,0.088793921
7629,0,0.088766004
4438,1,0.088759623
593,0,0.088733534
2292,0,0.088723655
473,0,0.088713738
7455,0,0.088647495
4554,0,0.088592665
5663,0,0.088583595
3048,0,0.088571867
1035,0,0.088560972
5204,0,0.088509933
3530,0,0.088506348
2960,0,0.088498017
8804,0,0.088489071
5000,0,0.088463799
1793,0,0.088452157
5195,0,0.088428386
7538,0,0.088420833
7718,0,0.08826341
1360,0,0.08824813
9973,0,0.088247946
24,0,0.088234674
5780,1,0.088187175
7832,0,0.088186931
4882,0,0.088158371
3994,0,0.088144065
2913,1,0.08811205
5322,0,0.088106462
1379,0,0.088104743
1972,0,0.088083236
284,0,0.088067066
6398,0,0.088063514
7713,0,0.087991923
482,0,0.087981919
426,0,0.087942019
6588,0,0.087935922
7433,0,0.087908503
1671,1,0.087903278
1243,0,0.087841349
8761,0,0.087806033
5941,1,0.087779835
8121,0,0.087762559
8177,0,0.087738406
5325,0,0.087716323
5451,0,0.087688444
224,1,0.087671228
4770,0,0.087669295
4636,0,0.087630323
5323,0,0.08760773
5725,0,0.087592838
7380,0,0.087572108
5876,0,0.087556274
2186,0,0.087553957
6868,0,0.087551855
8274,0,0.08753684
5835,1,0.087497428
2670,0,0.087475526
3778,0,0.087405232
1171,0,0.08729227
9651,0,0.087285944
4416,0,0.087243098
582,1,0.087233029
5814,0,0.087179803
3573,0,0.087157425
1868,0,0.087156363
4901,0,0.087148512
4085,0,0.087119651
5292,0,0.087081506
6024,1,0.087072122
7065,0,0.087040743
4190,0,0.087028164
9586,0,0.087022836
5715,0,0.08700297
8507,0,0.086947898
5187,0,0.08692236
8692,0,0.086851665
8827,0,0.086822872
6949,1,0.086806656
8027,0,0.086803278
3944,0,0.086776607
319,0,0.086754945
986,0,0.086751281
5752,0,0.086715626
5847,0,0.086668729
8078,0,0.086651748
345,0,0.086651297
1424,0,0.086649858
9692,0,0.086648916
7232,0,0.086644742
6025,0,0.086642455
5247,0,0.086621592
1218,0,0.086600896
863,0,0.08659854
936,0,0.086577528
9064,0,0.086477961
7925,0,0.086469376
3353,0,0.086455942
795,0,0.086444515
8905,1,0.086431233
2524,0,0.086412148
2500,1,0.086407817
9413,0,0.086401765
8644,0,0.086397282
4442,0,0.086311052
2476,0,0.086306814
6305,0,0.086286
7147,0,0.086210602
8101,0,0.086165704
5282,0,0.08614974
3971,0,0.086136667
3752,0,0.086107902
4466,0,0.08610385
1258,0,0.086098406
6664,0,0.085957331
9253,0,0.085924404
7824,0,0.085913154
1423,0,0.085903328
8134,0,0.08589903
8069,0,0.085863447
4353,0,0.085845117
1219,1,0.085829093
4647,0,0.085824916
866,0,0.085742423
9225,0,0.085711701
6803,0,0.085698307
3955,0,0.085662361
6157,0,0.08565536
7056,0,0.085652218
3507,0,0.085643976
8855,0,0.085625426
2376,0,0.08561475
1190,1,0.085594442
4906,0,0.085585132
664,0,0.08558236
376,0,0.085558848
7762,0,0.085550808
6044,0,0.085483295
5581,0,0.085454727
7903,0,0.085454067
9485,0,0.085412389
954,0,0.085410153
5813,0,0.085383821
2914,0,0.08534361
5446,0,0.085316388
8912,0,0.085311737
7275,0,0.085306901
9773,0,0.085303709
3696,0,0.085290638
3294,0,0.085287218
7234,0,0.085273451
1781,0,0.085233468
6944,0,0.085232071
9650,0,0.08523086
3228,0,0.085229716
1892,0,0.085220988
8475,0,0.085206314
8632,0,0.085184187
3947,0,0.085181799
3133,0,0.085134485
7076,0,0.085121714
6417,0,0.085099664
2897,0,0.085090934
3199,0,0.085061554
8084,0,0.085057969
3386,1,0.085057381
9058,0,0.085017462
2752,0,0.085014769
3063,0,0.085007818
5851,0,0.084964619
667,0,0.084949811
1939,0,0.084911766
8282,0,0.084773176
8513,0,0.084621478
